trans_date_trans_time,merchant,category,amt,gender,city,state,zip,lat,long,city_pop,job,dob,merch_lat,merch_long,is_fraud
2019-09-29 22:30:10,fraud_Spencer PLC,entertainment,131.86,F,River,KY,41254,37.8795,-82.7251,571,Quarry manager,1931-03-07,37.285643,-82.537649,0
2019-11-25 01:18:51,fraud_Huel-Langworth,misc_net,46.17,F,Rule,TX,79548,33.0771,-99.959,932,"Physicist, medical",1954-12-10,33.799221,-99.031718,0
2019-12-24 09:49:04,"fraud_Rippin, Kub and Mann",misc_net,9.03,M,Mallie,KY,41836,37.2692,-82.9161,798,Facilities manager,1926-06-26,36.333359,-82.095348,0
2019-12-02 01:24:32,fraud_Cummings LLC,gas_transport,36.69,F,Eldridge,AL,35554,33.9315,-87.6194,1186,Politician's assistant,1986-11-12,33.619173,-87.92776500000001,0
2019-12-09 02:51:03,"fraud_Schuppe, Nolan and Hoeger",shopping_pos,7.1,F,Glen Rock,PA,17327,39.7813,-76.7477,7565,Insurance claims handler,1952-03-08,38.862236,-76.960667,0
2019-12-12 00:47:08,fraud_Bruen-Yost,misc_pos,3.75,M,Cadiz,KY,42211,36.802,-87.8286,13422,Commissioning editor,1961-09-03,36.424595,-88.222984,0
2019-06-01 16:07:20,fraud_Towne LLC,misc_pos,13.79,M,Falconer,NY,14733,42.1239,-79.1895,3833,Metallurgist,1970-10-09,41.357473,-79.749382,0
2019-08-09 10:54:58,fraud_Parisian and Sons,gas_transport,67.68,M,Weeping Water,NE,68463,40.8731,-96.1528,1517,Dealer,1951-11-08,41.700683000000005,-95.281589,0
2019-05-26 12:21:14,fraud_Welch Inc,misc_net,4.18,F,Armagh,PA,15920,40.4603,-79.0097,922,Early years teacher,1972-10-04,40.017235,-79.359824,0
2019-08-05 00:40:44,"fraud_Johnson, Runolfsdottir and Mayer",misc_net,817.88,F,Rock Springs,WY,82901,41.606,-109.23,27971,Music therapist,1984-08-01,41.125655,-109.006015,1
2020-01-13 02:23:17,fraud_Cartwright-Harris,grocery_pos,317.82,M,Big Creek,KY,40914,37.1046,-83.5706,467,"Psychologist, forensic",1984-06-04,37.018117,-83.79683100000001,1
2020-06-14 12:47:06,"fraud_Schroeder, Hauck and Treutel",entertainment,10.29,F,Mifflin,PA,17058,40.5553,-77.4001,1909,Mining engineer,1954-08-22,39.989655,-77.091587,0
2019-12-29 13:35:39,fraud_Crona and Sons,kids_pets,147.87,F,Moro,IL,62067,38.9318,-89.9618,2401,"Buyer, industrial",1972-01-03,39.605114,-89.659509,0
2019-05-22 02:44:57,fraud_Vandervort-Funk,grocery_pos,397.97,F,Smith River,CA,95567,41.9404,-124.1587,1930,Web designer,1983-06-13,41.713509,-125.091116,1
2019-05-21 16:36:28,fraud_Kemmer-Buckridge,misc_pos,1.97,M,Sachse,TX,75048,32.9643,-96.6012,20328,Site engineer,1985-06-20,32.924291,-96.51587,0
2019-07-21 14:45:54,fraud_Pouros-Haag,shopping_pos,2.21,F,Heart Butte,MT,59448,48.2777,-112.8456,743,Water engineer,1972-05-04,48.722527,-112.834752,0
2019-06-06 17:44:27,"fraud_Kilback, Nitzsche and Leffler",travel,7.49,M,Powell,TN,37849,36.0435,-84.04,25459,"Teacher, special educational needs",1969-02-22,36.873191,-84.62276899999999,0
2019-04-13 14:45:30,"fraud_Turner, Ziemann and Lehner",food_dining,217.77,M,Naples,FL,34112,26.1184,-81.7361,276002,"Programme researcher, broadcasting/film/video",1979-01-02,25.610496,-81.153159,0
2019-02-15 21:08:21,"fraud_Crist, Jakubowski and Littel",home,36.84,M,Grant,AL,35747,34.4959,-86.259,5901,Curator,1972-07-25,34.951356,-85.993199,0
2019-01-10 12:49:44,fraud_Connelly PLC,food_dining,60.06,F,Mifflin,PA,17058,40.5553,-77.4001,1909,Mining engineer,1954-08-22,40.424331,-76.727389,0
2019-01-25 05:10:01,fraud_Heidenreich PLC,grocery_pos,105.5,F,Howes Cave,NY,12092,42.7045,-74.3648,1304,Jewellery designer,1970-06-09,42.28902,-75.02403000000001,0
2019-02-08 11:30:30,fraud_Kilback LLC,food_dining,138.75,M,Valentine,NE,69201,42.8062,-100.6215,4005,Network engineer,1945-03-15,42.588736,-101.111627,0
2019-06-28 12:27:15,fraud_Turner and Sons,shopping_pos,2.08,F,Georgetown,MN,56546,47.0999,-96.727,346,"Research officer, trade union",1976-12-14,46.546332,-97.273257,0
2020-01-12 09:52:59,fraud_Kilback Group,food_dining,41.19,M,Belmond,IA,50421,42.8511,-93.62,3032,Community pharmacist,1964-08-08,43.588491,-94.47021,0
2019-02-24 13:15:25,"fraud_Rodriguez, Yost and Jenkins",misc_net,48.56,F,Lanark Village,FL,32323,29.8826,-84.5964,217,Television production assistant,1990-01-24,29.281266,-84.79713199999999,0
2019-10-07 15:58:16,"fraud_Metz, Russel and Metz",kids_pets,122.09,M,Wales,AK,99783,64.7556,-165.6723,145,"Administrator, education",1939-11-09,65.253158,-165.423295,0
2019-12-12 22:15:37,fraud_Lynch-Wisozk,home,290.62,F,Clayton,OK,74536,34.5906,-95.38,1760,Occupational psychologist,1972-01-20,34.868837,-95.13659,1
2020-01-13 23:58:24,fraud_Bogisich-Weimann,kids_pets,25.02,F,Whaleyville,MD,21872,38.4121,-75.2811,718,Regulatory affairs officer,1985-03-19,37.745938,-74.400811,0
2019-06-30 15:51:25,fraud_Kulas Group,health_fitness,71.13,M,Harper,TX,78631,30.2816,-99.241,2395,"Pharmacist, community",1993-11-17,30.019963,-99.494454,0
2019-12-06 12:36:32,"fraud_Prosacco, Kreiger and Kovacek",home,108.47,F,Saint Louis,MO,63131,38.6171,-90.4504,927396,Occupational hygienist,1960-03-12,38.365416,-90.841764,0
2019-02-21 05:59:27,fraud_Kuvalis Ltd,gas_transport,50.9,F,Slayden,TN,37165,36.2835,-87.4581,70,Prison officer,1956-06-22,36.443217,-87.21629399999999,0
2019-12-31 09:42:35,"fraud_Terry, Johns and Bins",misc_pos,62.6,F,Lakeland,FL,33811,27.9865,-82.0139,237282,Clothing/textile technologist,1979-07-03,28.616908,-82.031651,0
2019-01-28 21:54:03,fraud_Reilly and Sons,health_fitness,25.69,F,Walnut Ridge,AR,72476,36.0244,-90.9288,7155,"Engineer, control and instrumentation",1977-03-23,36.532155,-91.326154,0
2019-02-24 18:14:26,fraud_Friesen Ltd,health_fitness,75.63,F,Meridian,TX,76665,31.929,-97.6443,2526,Phytotherapist,1970-11-12,32.903013,-97.462527,0
2019-08-01 18:53:24,fraud_Jakubowski Group,food_dining,55.9,M,Olmsted,IL,62970,37.1935,-89.0933,639,Mechanical engineer,1982-08-01,37.286722,-88.430412,0
2019-11-14 12:48:40,fraud_Barton LLC,kids_pets,21.95,F,Mobile,AL,36617,30.7145,-88.0918,270712,"Surveyor, land/geomatics",1972-01-05,30.017158,-88.017686,0
2019-06-08 23:38:30,fraud_Eichmann-Kilback,home,108.22,F,Altair,TX,77412,29.6047,-96.5249,106,"Editor, film/video",1983-07-24,29.836786,-96.260412,0
2020-05-24 23:14:39,fraud_Schumm PLC,shopping_net,992.74,F,Gaithersburg,MD,20882,39.2335,-77.1458,135332,Clinical biochemist,1936-03-28,40.016878000000005,-77.859891,1
2019-10-05 15:15:42,fraud_Harris Group,food_dining,60.4,F,Lowville,NY,13367,43.7893,-75.4156,8830,Theme park manager,1991-03-29,43.134357,-75.291701,0
2019-12-17 03:51:49,"fraud_Goldner, Kovacek and Abbott",grocery_pos,66.66,M,Moab,UT,84532,38.5677,-109.5271,9772,Location manager,1989-11-24,38.212717,-110.041224,0
2020-03-23 05:56:34,fraud_Bradtke PLC,grocery_pos,109.35,M,Lubbock,TX,79413,33.5466,-101.8871,254282,"Doctor, general practice",1952-01-29,33.043816,-101.820326,0
2019-12-08 22:31:32,"fraud_Nienow, Ankunding and Collier",misc_pos,32.94,M,Moorhead,MS,38761,33.4783,-90.5142,2870,Chartered public finance accountant,1999-03-05,32.915804,-90.718552,0
2019-06-29 02:49:22,"fraud_Moore, Dibbert and Koepp",misc_net,756.17,M,Gretna,LA,70056,29.8872,-90.0331,55581,Biomedical scientist,1972-09-12,29.969131,-90.977827,1
2020-01-26 10:30:39,fraud_Hackett-Lueilwitz,grocery_pos,105.02,F,Eldridge,AL,35554,33.9315,-87.6194,1186,Politician's assistant,1986-11-12,33.459555,-88.461403,0
2019-10-08 00:32:51,fraud_Emard Inc,gas_transport,38.21,F,Cleveland,TX,77327,30.33,-95.0202,34153,Building surveyor,1995-09-11,30.579807,-94.628372,0
2019-11-12 01:36:20,"fraud_Heller, Gutmann and Zieme",grocery_pos,109.78,F,Haynes,AR,72341,34.8838,-90.7666,222,"Programmer, applications",1963-05-19,35.598735,-91.654994,0
2019-09-25 08:55:58,fraud_Schamberger-O'Keefe,grocery_pos,104.46,M,Lakeland,FL,33809,28.1762,-81.9591,237282,Plant breeder/geneticist,1949-10-13,28.211794,-82.04034399999999,0
2019-07-17 03:01:09,"fraud_Connelly, Reichert and Fritsch",gas_transport,84.3,F,Allentown,PA,18103,40.5891,-75.4645,166081,"Scientist, research (maths)",1998-10-01,39.648594,-74.87343,0
2019-04-20 22:35:15,fraud_Stracke-Lemke,grocery_pos,50.51,F,Clarks Mills,PA,16114,41.3851,-80.1752,606,Energy manager,1997-09-22,41.27704,-80.410219,0
2019-05-11 01:53:17,fraud_Corwin-Collins,gas_transport,72.58,F,Jones,AL,36749,32.5104,-86.8138,1089,Materials engineer,1971-11-02,33.245740000000005,-87.758061,0
2019-03-09 12:25:16,fraud_Sporer-Keebler,personal_care,16.4,F,Enola,AR,72047,35.2087,-92.2123,969,"Physicist, medical",1954-01-05,34.848104,-92.428844,0
2019-07-20 10:59:20,fraud_Kihn Inc,shopping_pos,1.97,F,Hudson,KS,67545,38.1485,-98.6408,215,Probation officer,1968-11-22,38.363247,-97.867433,0
2020-04-06 01:10:44,fraud_Murray-Smitham,grocery_pos,91.08,F,Phoenix,AZ,85086,33.8155,-112.1202,1312922,Counselling psychologist,1999-11-30,33.743327,-111.286338,0
2019-05-12 23:56:12,"fraud_Graham, Hegmann and Hammes",food_dining,1.36,M,Saint James City,FL,33956,26.529,-82.0916,3776,Sport and exercise psychologist,1976-09-12,27.115083,-81.709548,0
2019-10-26 12:23:08,"fraud_Becker, Harris and Harvey",personal_care,94.23,F,Matthews,MO,63867,36.7154,-89.6287,1019,Aeronautical engineer,1979-01-26,37.14473,-90.377994,0
2019-11-25 15:04:41,fraud_Kirlin and Sons,personal_care,70.26,M,Mount Saint Joseph,OH,45051,39.0965,-84.6431,177,Exhibition designer,1974-05-30,38.110908,-84.586647,0
2019-10-31 04:51:06,fraud_Kuhic LLC,shopping_net,953.48,F,Umatilla,FL,32784,28.9254,-81.6801,11432,Private music teacher,1986-03-31,28.142576,-81.482415,1
2019-03-18 17:16:16,"fraud_Hodkiewicz, Prohaska and Paucek",travel,3.95,M,Oconto Falls,WI,54154,44.8755,-88.1555,5548,Mining engineer,1975-09-11,44.579606,-88.450275,0
2019-11-08 01:10:46,fraud_Cummerata-Jones,gas_transport,74.62,M,Grantham,NH,3753,43.5103,-72.1334,2971,Charity fundraiser,1948-04-11,43.556871,-72.106256,0
2020-02-10 00:05:59,"fraud_Okuneva, Schneider and Rau",shopping_pos,15.09,M,Holloway,OH,43985,40.0113,-80.9701,128,Child psychotherapist,1946-04-03,40.909704,-81.112619,0
2019-12-06 12:53:39,"fraud_Roberts, Daniel and Macejkovic",kids_pets,19.97,F,Higganum,CT,6441,41.4682,-72.5751,5438,"Librarian, academic",1964-11-17,42.274904,-71.963675,0
2019-02-15 01:41:25,fraud_Luettgen PLC,gas_transport,58.45,M,Tekoa,WA,99033,47.2271,-117.0819,895,Clothing/textile technologist,1999-05-31,48.002424,-116.628983,0
2020-01-30 18:39:38,"fraud_Torp, Muller and Borer",health_fitness,86.12,F,Clay Center,OH,43408,41.5686,-83.3632,269,Insurance underwriter,1965-09-15,42.141351,-83.94739,0
2019-05-13 15:05:03,fraud_Kihn Inc,shopping_pos,847.87,F,Roma,TX,78584,26.4215,-99.0025,18128,IT trainer,1990-11-07,27.141108000000003,-99.577955,0
2020-01-30 23:41:17,fraud_Pacocha-O'Reilly,grocery_pos,283.26,M,Wilmington,NC,28412,34.1572,-77.9141,186140,"Accountant, chartered certified",1966-06-12,33.369707,-77.943108,1
2019-03-15 03:07:57,fraud_Friesen-D'Amore,gas_transport,48.41,M,Rock Tavern,NY,12575,41.4575,-74.1659,2258,Building surveyor,1937-03-17,41.334092,-74.92058,0
2020-03-11 22:44:52,fraud_Mohr Inc,shopping_pos,795.98,F,Oakford,IL,62673,40.0994,-89.9601,530,Transport planner,1967-09-23,39.642377,-90.154153,1
2019-08-30 03:42:54,fraud_Koepp-Witting,grocery_pos,302.07,F,Winslow,AR,72959,35.8312,-94.1187,2786,Musician,1965-09-27,36.629494,-94.274867,1
2019-08-04 16:54:45,fraud_Stiedemann Ltd,food_dining,92.79,F,Brantley,AL,36009,31.571,-86.2743,2566,Exercise physiologist,1958-06-26,31.063808,-86.853769,0
2019-12-12 23:42:15,"fraud_Nienow, Ankunding and Collier",misc_pos,6.86,M,Atlantic,VA,23303,37.9073,-75.5089,741,"Geologist, engineering",1986-08-17,37.776649,-76.410269,1
2019-06-16 22:02:34,fraud_Rau-Robel,kids_pets,17.79,F,Brooklyn,NY,11217,40.6816,-73.9798,2504700,Medical sales representative,1999-09-01,40.658338,-73.933074,0
2019-07-01 05:35:15,"fraud_Konopelski, Schneider and Hartmann",food_dining,46.54,F,Gadsden,AL,35903,33.9845,-85.9077,67082,Ceramics designer,1970-01-08,34.052783000000005,-86.75431400000001,0
2019-06-09 04:47:17,fraud_Keeling-Crist,misc_pos,12.46,M,Ollie,IA,52576,41.2001,-92.1354,568,Commercial horticulturist,1969-07-24,41.812818,-91.873329,0
2019-11-11 01:32:23,fraud_Conroy-Cruickshank,gas_transport,43.13,M,Southfield,MI,48034,42.4969,-83.2911,75830,"Engineer, automotive",1974-12-28,41.574291,-84.068236,0
2020-04-01 22:10:22,"fraud_Swaniawski, Nitzsche and Welch",health_fitness,18.1,F,Tomales,CA,94971,38.2427,-122.9145,337,Occupational psychologist,1954-07-05,37.460896000000005,-123.020428,0
2019-06-29 15:10:35,fraud_Rippin-VonRueden,health_fitness,36.51,M,Denham Springs,LA,70726,30.459,-90.9027,71335,Herbalist,1994-05-31,30.24516,-91.086165,0
2019-09-14 16:29:51,fraud_Lesch Ltd,shopping_pos,10.54,F,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,44.166773,-86.127077,0
2019-12-05 20:19:24,fraud_Altenwerth-Kilback,home,7.52,M,Holliday,TX,76366,33.6751,-98.6576,2317,Chief Technology Officer,1964-08-23,32.849544,-99.567337,0
2020-05-03 12:32:50,fraud_Denesik and Sons,shopping_pos,4.71,F,Red River,NM,87558,36.6659,-105.4694,606,"Surveyor, land/geomatics",1988-09-06,36.463138,-106.354347,0
2019-05-16 01:20:14,fraud_Heller-Langosh,gas_transport,22.57,F,Campbell,NE,68932,40.2967,-98.737,493,"Surveyor, minerals",1940-09-13,40.465727,-99.673822,1
2020-03-10 23:21:59,fraud_Mohr-Bayer,shopping_net,983.68,M,Aledo,TX,76008,32.7004,-97.6039,13602,Optometrist,1984-07-05,33.280883,-98.363219,1
2020-04-04 19:57:53,fraud_Fisher-Schowalter,shopping_net,9.05,M,Montgomery,AL,36111,32.3374,-86.2715,214703,"Chemist, analytical",1994-10-07,33.029177000000004,-87.139303,0
2020-03-14 16:53:41,fraud_Eichmann-Russel,misc_pos,6.21,F,Center Tuftonboro,NH,3816,43.6849,-71.2551,1368,"Optician, dispensing",1971-08-05,43.118545000000005,-70.807406,0
2019-03-16 14:00:42,fraud_Gulgowski LLC,home,42.89,M,Wilmette,IL,60091,42.0765,-87.7246,27020,Trade mark attorney,1986-07-23,41.196723,-87.10419499999999,0
2020-05-30 08:52:51,"fraud_Schumm, Bauch and Ondricka",grocery_pos,38.29,M,West Harrison,NY,10604,41.0592,-73.7395,11250,Lexicographer,1977-08-16,41.067292,-73.58125799999999,0
2019-12-04 14:54:01,fraud_Baumbach Ltd,personal_care,132.4,M,Hancock,MD,21750,39.6991,-78.1762,3766,Press photographer,1984-02-14,39.112688,-78.873242,0
2019-06-10 17:44:59,fraud_Leffler-Goldner,personal_care,3.76,F,Oolitic,IN,47451,38.8938,-86.5246,1228,Counsellor,1991-03-13,38.354076,-86.224333,0
2019-05-04 17:30:22,fraud_Nienow PLC,entertainment,2.78,M,Grant,AL,35747,34.4959,-86.259,5901,Curator,1972-07-25,35.143188,-86.25412,0
2019-06-16 14:16:48,fraud_Schuppe LLC,entertainment,19.29,F,Independence,MO,64058,39.1412,-94.3515,123373,"Engineer, production",1992-11-27,38.168671,-93.57904,0
2020-06-13 17:43:07,"fraud_O'Reilly, Mohr and Purdy",home,80.16,M,Williams,IN,47470,38.7735,-86.6285,1735,Financial adviser,1990-06-13,37.891543,-85.703999,0
2019-03-20 08:28:10,fraud_Padberg-Welch,grocery_pos,42.96,M,Lakeview,MI,48850,43.4269,-85.2924,4474,Emergency planning/management officer,1976-01-15,42.489871,-85.869722,0
2020-05-21 00:38:44,fraud_Collier Inc,grocery_net,24.62,M,Glendale,CA,91206,34.1556,-118.2322,172817,Advertising account planner,1982-07-30,34.503695,-117.873038,0
2019-08-10 15:26:57,fraud_Crooks and Sons,personal_care,71.17,M,Manderson,SD,57756,43.3526,-102.5411,1126,Volunteer coordinator,1980-08-18,43.633396000000005,-102.531966,0
2019-12-16 13:06:50,"fraud_Greenholt, O'Hara and Balistreri",shopping_net,7.21,M,Mc Veytown,PA,17051,40.5046,-77.7186,4653,Nutritional therapist,1997-07-01,41.104997,-77.005606,0
2020-06-19 17:52:21,fraud_Kihn-Schuster,food_dining,58.12,M,Glendale,CA,91206,34.1556,-118.2322,172817,Advertising account planner,1982-07-30,33.784465000000004,-118.71606,0
2019-12-10 02:55:01,fraud_Huels-Nolan,gas_transport,41.81,F,Irvine,PA,16329,41.8117,-79.2643,528,Chief Marketing Officer,1972-09-13,41.292112,-78.698531,0
2019-01-28 20:42:04,"fraud_Witting, Beer and Ernser",home,46.17,F,Blooming Grove,TX,76626,32.0758,-96.701,1563,Financial adviser,1978-03-04,31.473925,-96.409441,0
2019-12-13 12:04:15,"fraud_Mosciski, Ziemann and Farrell",shopping_net,360.5,F,Wilmington,NC,28405,34.2651,-77.867,186140,English as a second language teacher,1983-02-08,33.771632000000004,-78.708898,0
2020-03-10 01:36:37,"fraud_Langworth, Boehm and Gulgowski",shopping_net,8.08,M,Cass,WV,24927,38.388000000000005,-79.9906,365,Special effects artist,1970-03-14,38.080611,-80.002891,0
2019-06-13 10:18:18,"fraud_Kuhic, Bins and Pfeffer",shopping_net,326.13,F,Henderson,WV,25106,38.8265,-82.1364,642,Building services engineer,1946-08-30,38.75508,-81.619762,0
2020-01-13 22:14:03,"fraud_Wintheiser, Dietrich and Schimmel",misc_pos,97.57,F,Kingsford Heights,IN,46346,41.4802,-86.6919,1423,"Psychologist, forensic",1998-10-07,41.117704,-87.323363,0
2020-02-27 13:28:52,fraud_Feil-Morar,health_fitness,61.65,F,Drakes Branch,VA,23937,36.9688,-78.5615,1970,Energy engineer,1985-09-02,36.327755,-78.624178,0
2019-05-25 23:46:29,"fraud_Medhurst, Labadie and Gottlieb",travel,6.92,M,Tekoa,WA,99033,47.2271,-117.0819,895,Clothing/textile technologist,1999-05-31,48.108062,-117.656027,0
2020-02-23 23:56:43,fraud_Gleason-Macejkovic,shopping_net,1070.81,M,High Rolls Mountain Park,NM,88325,32.9396,-105.8189,899,Naval architect,1967-08-30,33.894878000000006,-105.188331,1
2019-04-01 10:21:27,fraud_Metz-Boehm,shopping_pos,30.45,M,Dresden,KS,67635,39.6094,-100.4112,169,"Librarian, public",1953-07-30,38.688321,-100.471594,0
2019-07-13 09:18:19,fraud_Kassulke PLC,shopping_net,72.26,M,Port Costa,CA,94569,38.046,-122.1866,198,Armed forces training and education officer,1959-03-31,37.477305,-123.155094,0
2020-06-04 18:17:55,fraud_Bins-Howell,personal_care,1.49,M,Oakland,CA,94619,37.7878,-122.1884,381459,Barista,1974-01-03,37.639278,-122.791045,0
2019-06-21 01:12:31,fraud_Kunze Inc,grocery_pos,202.68,F,Jay,FL,32565,30.8985,-87.1332,5719,Higher education careers adviser,1994-11-05,30.787057,-88.048975,0
2019-08-26 17:47:59,fraud_Conroy Ltd,shopping_pos,792.23,M,Manderson,SD,57756,43.3526,-102.5411,1126,Volunteer coordinator,1980-08-18,44.123283,-101.935296,1
2020-03-02 20:16:45,fraud_Torp-Lemke,misc_pos,7.51,F,Beaver Falls,PA,15010,40.7687,-80.3592,28425,Podiatrist,2000-06-09,40.791867,-79.814918,0
2019-06-23 04:25:59,fraud_Cummerata-Jones,gas_transport,70.86,M,Canton,OH,44702,40.8027,-81.3739,192805,Building control surveyor,1963-06-30,40.348062,-81.461821,0
2020-06-14 21:38:06,"fraud_Wiza, Schaden and Stark",misc_pos,1.31,F,Red River,NM,87558,36.6659,-105.4694,606,"Surveyor, land/geomatics",1988-09-06,36.275249,-105.389556,0
2019-12-16 18:13:09,fraud_Watsica LLC,personal_care,16.57,M,Kenner,LA,70062,29.9912,-90.2479,68211,"Engineer, petroleum",1941-04-23,30.426735,-90.857186,0
2020-02-20 07:46:03,fraud_Koepp-Parker,grocery_pos,198.27,F,Ronceverte,WV,24970,37.7418,-80.4626,4575,Statistician,1991-10-22,37.220111,-81.222748,0
2019-10-24 08:36:43,fraud_Kilback LLC,grocery_pos,109.36,F,Blairsden-Graeagle,CA,96103,39.8127,-120.6405,1725,Chartered legal executive (England and Wales),1967-05-27,39.75801,-119.739829,0
2020-02-10 14:16:05,"fraud_Durgan, Gislason and Spencer",home,68.76,M,Harper,TX,78631,30.2816,-99.241,2395,"Pharmacist, community",1993-11-17,29.470406,-99.745172,0
2019-11-17 21:48:59,fraud_Deckow-Dare,food_dining,161.56,M,Hancock,MD,21750,39.6991,-78.1762,3766,Press photographer,1984-02-14,40.111422,-78.162295,0
2019-06-19 19:08:06,fraud_Champlin and Sons,home,50.08,M,Hancock,MD,21750,39.6991,-78.1762,3766,Press photographer,1984-02-14,40.478241,-77.396333,0
2019-04-24 20:39:36,"fraud_Runte, Green and Emard",health_fitness,11.49,F,Browning,MO,64630,40.029,-93.1607,602,Cytogeneticist,1954-07-14,39.168351,-92.583311,0
2019-06-03 00:43:09,fraud_Cummings Group,grocery_net,48.75,F,De Witt,AR,72042,34.2853,-91.3336,5161,Electrical engineer,1993-04-08,33.885907,-91.251137,0
2020-02-19 11:29:39,"fraud_Streich, Dietrich and Barton",shopping_net,85.07,M,Manderson,SD,57756,43.3526,-102.5411,1126,Volunteer coordinator,1980-08-18,42.736446,-103.524463,0
2019-08-12 03:54:04,"fraud_Huel, Hammes and Witting",grocery_pos,335.35,F,New Ellenton,SC,29809,33.413000000000004,-81.69,2206,Biomedical scientist,1986-12-31,33.605449,-80.840917,1
2020-03-27 13:31:52,fraud_Roob-Okuneva,health_fitness,15.78,F,Georgetown,MN,56546,47.0999,-96.727,346,"Research officer, trade union",1976-12-14,47.286844,-96.624126,0
2019-10-21 07:53:47,"fraud_Heller, Gutmann and Zieme",grocery_pos,96.36,F,Ash Flat,AR,72513,36.2201,-91.6421,2856,Hydrologist,1926-08-27,36.21842,-92.352792,0
2020-04-03 20:35:00,fraud_Nader-Maggio,personal_care,5.1,F,Stanchfield,MN,55080,45.6675,-93.2433,2607,"Lecturer, further education",1995-12-04,45.870393,-93.104445,0
2019-12-31 02:54:26,fraud_Miller-Hauck,grocery_pos,293.09,M,Clune,PA,15727,40.5503,-79.3237,168,Race relations officer,1978-10-04,39.878164,-79.35225799999999,1
2020-02-12 04:14:06,"fraud_Osinski, Ledner and Leuschke",grocery_pos,64.37,M,Fayetteville,NC,28314,35.0583,-79.008,238602,"Scientist, research (maths)",1993-05-14,34.831662,-78.100127,0
2019-11-28 14:13:46,fraud_Kilback LLC,grocery_pos,323.16,F,Altona,NY,12910,44.8816,-73.6408,2148,"Surveyor, land/geomatics",1953-05-23,44.667302,-74.27151500000001,1
2019-10-18 06:58:24,fraud_Brown PLC,misc_net,2.01,F,Dallas,TX,75218,32.8463,-96.6972,1263321,"Designer, ceramics/pottery",1975-04-16,32.676872,-96.407581,0
2019-09-25 01:11:49,fraud_Corwin-Gorczany,misc_net,9.74,F,Westfir,OR,97492,43.7575,-122.481,597,Forensic psychologist,1961-05-19,43.158513,-122.681104,0
